+9.607901035E+02,-1.543710257E-01,+0,+0
+9.604616920E+02,-7.500049675E-02,+0,+0
+9.604943084E+02,-1.263639862E-01,+0,+0
+9.605122369E+02,-2.425224972E-01,+0,+0
+9.605754024E+02,-3.457155810E-01,+0,+0
+9.606432343E+02,-4.345404138E-01,+0,+0
+9.607183221E+02,-5.026511856E-01,+0,+0
+9.608241180E+02,-5.937479680E-01,+0,+0
+9.609274432E+02,-6.853713035E-01,+0,+0
+9.610790417E+02,-7.703840664E-01,+0,+0
+9.612015318E+02,-8.589773165E-01,+0,+0
+9.613725951E+02,-9.478720951E-01,+0,+0
+9.615606819E+02,-1.037341514E+00,+0,+0
+9.617592619E+02,-1.136070436E+00,+0,+0
+9.619762865E+02,-1.237936542E+00,+0,+0
+9.622214241E+02,-1.350220560E+00,+0,+0
+9.624837471E+02,-1.460754279E+00,+0,+0
+9.627644989E+02,-1.584395275E+00,+0,+0
+9.630627855E+02,-1.717013962E+00,+0,+0
+9.633786354E+02,-1.842571326E+00,+0,+0
+9.637297805E+02,-1.989334992E+00,+0,+0
+9.640744547E+02,-2.154830621E+00,+0,+0
+9.644421915E+02,-2.326940028E+00,+0,+0
+9.648340995E+02,-2.510598827E+00,+0,+0
+9.652380387E+02,-2.708394605E+00,+0,+0
+9.656731145E+02,-2.929509407E+00,+0,+0
+9.661167091E+02,-3.156126489E+00,+0,+0
+9.665704242E+02,-3.413827261E+00,+0,+0
+9.670328135E+02,-3.685572270E+00,+0,+0
+9.675170157E+02,-3.957741017E+00,+0,+0
+9.680158493E+02,-4.264402737E+00,+0,+0
+9.685172005E+02,-4.584227451E+00,+0,+0
+9.690235189E+02,-4.926583335E+00,+0,+0
+9.695367364E+02,-5.296683359E+00,+0,+0
+9.700749950E+02,-5.659383651E+00,+0,+0
+9.706386136E+02,-6.069502226E+00,+0,+0
+9.711911376E+02,-6.499725333E+00,+0,+0
+9.717503518E+02,-6.919777071E+00,+0,+0
+9.723273614E+02,-7.399579080E+00,+0,+0
+9.728901127E+02,-7.855134469E+00,+0,+0
+9.734842357E+02,-8.370645582E+00,+0,+0
+9.740622628E+02,-8.877551795E+00,+0,+0
+9.746555417E+02,-9.424278570E+00,+0,+0
+9.752633577E+02,-9.982453338E+00,+0,+0
+9.758694870E+02,-1.056724375E+01,+0,+0
+9.764816750E+02,-1.117690166E+01,+0,+0
+9.771243665E+02,-1.180015644E+01,+0,+0
+9.777607148E+02,-1.248245551E+01,+0,+0
+9.783762690E+02,-1.316774565E+01,+0,+0
+9.790118152E+02,-1.386503661E+01,+0,+0
