+9.734742496E+02,-1.588191657E-01,+0,+0
+9.731252631E+02,-8.730858818E-02,+0,+0
+9.731572668E+02,-1.568559791E-01,+0,+0
+9.731983670E+02,-2.807549815E-01,+0,+0
+9.732501733E+02,-3.966420400E-01,+0,+0
+9.733194470E+02,-4.989221260E-01,+0,+0
+9.734060793E+02,-5.852301738E-01,+0,+0
+9.735002134E+02,-6.899493317E-01,+0,+0
+9.736080964E+02,-8.017872598E-01,+0,+0
+9.737466763E+02,-8.978763065E-01,+0,+0
+9.738925592E+02,-1.005301176E+00,+0,+0
+9.740613169E+02,-1.112581938E+00,+0,+0
+9.742547138E+02,-1.220208918E+00,+0,+0
+9.744569548E+02,-1.332736778E+00,+0,+0
+9.746810898E+02,-1.445197775E+00,+0,+0
+9.749254393E+02,-1.571076611E+00,+0,+0
+9.751820679E+02,-1.703761310E+00,+0,+0
+9.754823587E+02,-1.835238477E+00,+0,+0
+9.757779731E+02,-1.981717555E+00,+0,+0
+9.761073783E+02,-2.133644640E+00,+0,+0
+9.764554671E+02,-2.298156514E+00,+0,+0
+9.768151854E+02,-2.476733781E+00,+0,+0
+9.771826105E+02,-2.665224387E+00,+0,+0
+9.775866711E+02,-2.866898739E+00,+0,+0
+9.779963913E+02,-3.077130052E+00,+0,+0
+9.784379179E+02,-3.317550943E+00,+0,+0
+9.788779283E+02,-3.564041670E+00,+0,+0
+9.793248212E+02,-3.822829598E+00,+0,+0
+9.798106198E+02,-4.105138842E+00,+0,+0
+9.802923061E+02,-4.413273820E+00,+0,+0
+9.807880692E+02,-4.730865249E+00,+0,+0
+9.812928514E+02,-5.060630474E+00,+0,+0
+9.818068247E+02,-5.421331949E+00,+0,+0
+9.823326357E+02,-5.808182038E+00,+0,+0
+9.828802383E+02,-6.207100699E+00,+0,+0
+9.834389633E+02,-6.620892858E+00,+0,+0
+9.839739031E+02,-7.060469676E+00,+0,+0
+9.845508927E+02,-7.501095221E+00,+0,+0
+9.851249898E+02,-7.984332516E+00,+0,+0
+9.857075344E+02,-8.482267535E+00,+0,+0
+9.863065676E+02,-9.001606610E+00,+0,+0
+9.868781520E+02,-9.544974432E+00,+0,+0
+9.874922417E+02,-1.010303830E+01,+0,+0
+9.881144362E+02,-1.067915525E+01,+0,+0
+9.886944238E+02,-1.128664132E+01,+0,+0
+9.893261404E+02,-1.192413328E+01,+0,+0
+9.899524212E+02,-1.257111402E+01,+0,+0
+9.906013375E+02,-1.325455116E+01,+0,+0
+9.912239448E+02,-1.396496809E+01,+0,+0
+9.918534451E+02,-1.468897391E+01,+0,+0
+8.011388576E+02,-1.451204869E-01,+0,+0
+8.008597572E+02,-4.998448020E-02,+0,+0
+8.008932907E+02,-9.309028365E-02,+0,+0
+8.009156486E+02,-1.843705389E-01,+0,+0
+8.009495474E+02,-2.637298816E-01,+0,+0
+8.010201962E+02,-3.391427728E-01,+0,+0
+8.010840887E+02,-3.975687586E-01,+0,+0
+8.011722625E+02,-4.629607144E-01,+0,+0
+8.012601014E+02,-5.367660679E-01,+0,+0
+8.013702934E+02,-6.046099574E-01,+0,+0
+8.014911736E+02,-6.693667359E-01,+0,+0
+8.016284272E+02,-7.454714156E-01,+0,+0
+8.017771430E+02,-8.154946016E-01,+0,+0
+8.019439046E+02,-8.936897843E-01,+0,+0
+8.021287445E+02,-9.726798929E-01,+0,+0
+8.023274757E+02,-1.059550889E+00,+0,+0
+8.025409375E+02,-1.154354564E+00,+0,+0
+8.027740060E+02,-1.243846797E+00,+0,+0
+8.030252503E+02,-1.354224388E+00,+0,+0
+8.032833875E+02,-1.453405969E+00,+0,+0
+8.035731347E+02,-1.576081306E+00,+0,+0
+8.038605464E+02,-1.705231314E+00,+0,+0
+8.041694385E+02,-1.846851762E+00,+0,+0
+8.044959348E+02,-1.993370278E+00,+0,+0
+8.048316803E+02,-2.153179205E+00,+0,+0
+8.051935293E+02,-2.328496133E+00,+0,+0
+8.055545989E+02,-2.513452848E+00,+0,+0
+8.059314819E+02,-2.715397874E+00,+0,+0
+8.063153751E+02,-2.929183325E+00,+0,+0
+8.067290440E+02,-3.166269796E+00,+0,+0
+8.071334587E+02,-3.411367545E+00,+0,+0
+8.075477085E+02,-3.676686659E+00,+0,+0
+8.079700978E+02,-3.941923486E+00,+0,+0
+8.084186138E+02,-4.250065705E+00,+0,+0
+8.088644219E+02,-4.560578112E+00,+0,+0
+8.093070707E+02,-4.876492755E+00,+0,+0
+8.097738647E+02,-5.215906133E+00,+0,+0
+8.102463352E+02,-5.576494357E+00,+0,+0
+8.107145759E+02,-5.952156887E+00,+0,+0
+8.111848353E+02,-6.343704932E+00,+0,+0
+8.116828273E+02,-6.751707063E+00,+0,+0
+8.121721138E+02,-7.180646377E+00,+0,+0
+8.126620035E+02,-7.618474352E+00,+0,+0
+8.131708155E+02,-8.108719181E+00,+0,+0
+8.136742350E+02,-8.574279565E+00,+0,+0
+8.141786553E+02,-9.066506527E+00,+0,+0
+8.147200236E+02,-9.587785652E+00,+0,+0
+8.152447226E+02,-1.012668755E+01,+0,+0
+8.157574723E+02,-1.069243721E+01,+0,+0
+8.162840256E+02,-1.128053068E+01,+0,+0
