+8.536556216E+02,-1.366737408E-01,+0,+0
+8.533451187E+02,-3.119491790E-02,+0,+0
+8.533785539E+02,-5.180765346E-02,+0,+0
+8.533940417E+02,-1.211817353E-01,+0,+0
+8.534375285E+02,-1.843634695E-01,+0,+0
+8.535188772E+02,-2.333862274E-01,+0,+0
+8.535875802E+02,-2.681038601E-01,+0,+0
+8.536821857E+02,-3.154853686E-01,+0,+0
+8.537745608E+02,-3.681222325E-01,+0,+0
+8.539030600E+02,-4.182731485E-01,+0,+0
+8.540205691E+02,-4.630827221E-01,+0,+0
+8.541726959E+02,-5.116526024E-01,+0,+0
+8.543388533E+02,-5.690842781E-01,+0,+0
+8.545160112E+02,-6.213869888E-01,+0,+0
+8.547149036E+02,-6.780403328E-01,+0,+0
+8.549342468E+02,-7.466014856E-01,+0,+0
+8.551613765E+02,-8.214326708E-01,+0,+0
+8.554141365E+02,-8.979590176E-01,+0,+0
+8.556837040E+02,-9.861266322E-01,+0,+0
+8.559672241E+02,-1.076748719E+00,+0,+0
+8.562716199E+02,-1.175169431E+00,+0,+0
+8.565778504E+02,-1.286796829E+00,+0,+0
+8.569042629E+02,-1.413021497E+00,+0,+0
+8.572611955E+02,-1.544819837E+00,+0,+0
+8.576309236E+02,-1.692267495E+00,+0,+0
+8.580108509E+02,-1.861371389E+00,+0,+0
+8.584024671E+02,-2.038845726E+00,+0,+0
+8.588073602E+02,-2.226082581E+00,+0,+0
+8.592228298E+02,-2.437706984E+00,+0,+0
+8.596563703E+02,-2.658632601E+00,+0,+0
+8.600978902E+02,-2.908647363E+00,+0,+0
+8.605491117E+02,-3.162438238E+00,+0,+0
+8.610094483E+02,-3.423269165E+00,+0,+0
+8.614666328E+02,-3.726931072E+00,+0,+0
+8.619540231E+02,-4.050233229E+00,+0,+0
+8.624353132E+02,-4.364213063E+00,+0,+0
+8.629371053E+02,-4.692938268E+00,+0,+0
+8.634375955E+02,-5.047420166E+00,+0,+0
+8.639455820E+02,-5.438086025E+00,+0,+0
+8.644527089E+02,-5.831133905E+00,+0,+0
+8.649838969E+02,-6.241597495E+00,+0,+0
+8.655056624E+02,-6.676678880E+00,+0,+0
+8.660347793E+02,-7.122819540E+00,+0,+0
+8.665861888E+02,-7.610427929E+00,+0,+0
+8.671015644E+02,-8.094817431E+00,+0,+0
+8.676547374E+02,-8.606410694E+00,+0,+0
+8.682332840E+02,-9.113008093E+00,+0,+0
+8.688109842E+02,-9.681976397E+00,+0,+0
+8.693589164E+02,-1.025686402E+01,+0,+0
+8.699287994E+02,-1.086082871E+01,+0,+0
