+1.147407402E+03,-1.581132974E-01,+0,+0
+1.147071474E+03,-6.970234638E-02,+0,+0
+1.147107828E+03,-1.196628458E-01,+0,+0
+1.147132161E+03,-2.469204705E-01,+0,+0
+1.147215041E+03,-3.623982668E-01,+0,+0
+1.147294336E+03,-4.583432316E-01,+0,+0
+1.147395238E+03,-5.246617677E-01,+0,+0
+1.147512746E+03,-6.183014589E-01,+0,+0
+1.147650867E+03,-7.156145912E-01,+0,+0
+1.147804310E+03,-8.113221773E-01,+0,+0
+1.147968462E+03,-8.955082683E-01,+0,+0
+1.148184656E+03,-9.970977081E-01,+0,+0
+1.148397675E+03,-1.103541681E+00,+0,+0
+1.148633976E+03,-1.199534017E+00,+0,+0
+1.148906114E+03,-1.311088276E+00,+0,+0
+1.149194230E+03,-1.435755757E+00,+0,+0
+1.149508525E+03,-1.556205904E+00,+0,+0
+1.149850699E+03,-1.687878292E+00,+0,+0
+1.150209258E+03,-1.825565227E+00,+0,+0
+1.150583467E+03,-1.977823574E+00,+0,+0
+1.151006515E+03,-2.146545718E+00,+0,+0
+1.151406705E+03,-2.325512060E+00,+0,+0
+1.151858150E+03,-2.523096860E+00,+0,+0
+1.152333851E+03,-2.733205793E+00,+0,+0
+1.152819301E+03,-2.970469957E+00,+0,+0
+1.153324725E+03,-3.215246966E+00,+0,+0
+1.153863310E+03,-3.473554761E+00,+0,+0
+1.154405662E+03,-3.770410903E+00,+0,+0
+1.154954972E+03,-4.067860312E+00,+0,+0
+1.155538325E+03,-4.408508093E+00,+0,+0
+1.156131146E+03,-4.758684098E+00,+0,+0
+1.156740202E+03,-5.128043482E+00,+0,+0
+1.157348168E+03,-5.512566496E+00,+0,+0
+1.157974891E+03,-5.947425294E+00,+0,+0
+1.158613789E+03,-6.394327151E+00,+0,+0
+1.159266996E+03,-6.855311330E+00,+0,+0
+1.159928959E+03,-7.336389106E+00,+0,+0
+1.160596622E+03,-7.853825121E+00,+0,+0
+1.161293507E+03,-8.400141970E+00,+0,+0
+1.161986785E+03,-8.963700817E+00,+0,+0
+1.162659522E+03,-9.549011568E+00,+0,+0
+1.163357041E+03,-1.014062242E+01,+0,+0
+1.164056715E+03,-1.078266127E+01,+0,+0
+1.164804708E+03,-1.145550338E+01,+0,+0
+1.165528442E+03,-1.213728768E+01,+0,+0
+1.166254039E+03,-1.287596048E+01,+0,+0
+1.167007721E+03,-1.359698701E+01,+0,+0
+1.167780812E+03,-1.438073436E+01,+0,+0
+1.168533153E+03,-1.518666213E+01,+0,+0
+1.169262823E+03,-1.601710646E+01,+0,+0
