+8.009662571E+02,-1.385204491E-01,+0,+0
+8.007134728E+02,-3.472462150E-02,+0,+0
+8.007475156E+02,-6.770952288E-02,+0,+0
+8.007721282E+02,-1.430724481E-01,+0,+0
+8.008152327E+02,-1.997706281E-01,+0,+0
+8.008794661E+02,-2.672677803E-01,+0,+0
+8.009471855E+02,-3.156810628E-01,+0,+0
+8.010288983E+02,-3.658474938E-01,+0,+0
+8.011295841E+02,-4.294612510E-01,+0,+0
+8.012315582E+02,-4.878803882E-01,+0,+0
+8.013534471E+02,-5.387519208E-01,+0,+0
+8.014917374E+02,-5.953131926E-01,+0,+0
+8.016409857E+02,-6.589079430E-01,+0,+0
+8.018117477E+02,-7.184243683E-01,+0,+0
+8.019964211E+02,-7.880583871E-01,+0,+0
+8.022023833E+02,-8.594328838E-01,+0,+0
+8.024084976E+02,-9.397299967E-01,+0,+0
+8.026410819E+02,-1.023551137E+00,+0,+0
+8.028975423E+02,-1.113328507E+00,+0,+0
+8.031597452E+02,-1.208620191E+00,+0,+0
+8.034530943E+02,-1.315997328E+00,+0,+0
+8.037450729E+02,-1.429772309E+00,+0,+0
+8.040563903E+02,-1.556320521E+00,+0,+0
+8.043802149E+02,-1.693943577E+00,+0,+0
+8.047171158E+02,-1.847825067E+00,+0,+0
+8.050886168E+02,-2.007597342E+00,+0,+0
+8.054447724E+02,-2.188502397E+00,+0,+0
+8.058299137E+02,-2.371583196E+00,+0,+0
+8.062191003E+02,-2.580850651E+00,+0,+0
+8.066197795E+02,-2.798770245E+00,+0,+0
+8.070361529E+02,-3.028165730E+00,+0,+0
+8.074467063E+02,-3.286971502E+00,+0,+0
+8.078797794E+02,-3.548497767E+00,+0,+0
+8.083206637E+02,-3.829581493E+00,+0,+0
+8.087735682E+02,-4.144435238E+00,+0,+0
+8.092268330E+02,-4.459654622E+00,+0,+0
+8.096881736E+02,-4.768542769E+00,+0,+0
+8.101578056E+02,-5.135361492E+00,+0,+0
+8.106523318E+02,-5.507423105E+00,+0,+0
+8.111106314E+02,-5.879214438E+00,+0,+0
+8.116086073E+02,-6.282749039E+00,+0,+0
+8.120776468E+02,-6.692622921E+00,+0,+0
+8.125699815E+02,-7.137394772E+00,+0,+0
+8.131017306E+02,-7.588105327E+00,+0,+0
+8.135936147E+02,-8.065005589E+00,+0,+0
+8.141127860E+02,-8.540401425E+00,+0,+0
+8.146447940E+02,-9.047224407E+00,+0,+0
+8.151765648E+02,-9.581062849E+00,+0,+0
+8.156986931E+02,-1.013972989E+01,+0,+0
+8.162203042E+02,-1.072380072E+01,+0,+0
