+9.734969002E+02,-1.589000655E-01,+0,+0
+9.731581793E+02,-9.571947720E-02,+0,+0
+9.731951757E+02,-1.696531253E-01,+0,+0
+9.732259431E+02,-2.974006149E-01,+0,+0
+9.732840664E+02,-4.146860696E-01,+0,+0
+9.733497402E+02,-5.241766144E-01,+0,+0
+9.734312922E+02,-6.178430027E-01,+0,+0
+9.735315466E+02,-7.232644261E-01,+0,+0
+9.736395498E+02,-8.387544786E-01,+0,+0
+9.737712431E+02,-9.469794116E-01,+0,+0
+9.739190353E+02,-1.056468275E+00,+0,+0
+9.740903270E+02,-1.167532204E+00,+0,+0
+9.742807422E+02,-1.278737955E+00,+0,+0
+9.744807375E+02,-1.394825390E+00,+0,+0
+9.747047191E+02,-1.515875436E+00,+0,+0
+9.749417340E+02,-1.645367805E+00,+0,+0
+9.752047052E+02,-1.785390641E+00,+0,+0
+9.754909268E+02,-1.923014488E+00,+0,+0
+9.757875864E+02,-2.069086549E+00,+0,+0
+9.761083412E+02,-2.228141646E+00,+0,+0
+9.764516858E+02,-2.395132326E+00,+0,+0
+9.768182775E+02,-2.571310143E+00,+0,+0
+9.771815608E+02,-2.761663632E+00,+0,+0
+9.775804460E+02,-2.962346394E+00,+0,+0
+9.779868859E+02,-3.181052505E+00,+0,+0
+9.784235455E+02,-3.413135764E+00,+0,+0
+9.788770349E+02,-3.662757660E+00,+0,+0
+9.793228229E+02,-3.928588475E+00,+0,+0
+9.797958821E+02,-4.224985546E+00,+0,+0
+9.802857137E+02,-4.528263518E+00,+0,+0
+9.807792218E+02,-4.860038595E+00,+0,+0
+9.813002536E+02,-5.198389360E+00,+0,+0
+9.818094370E+02,-5.561721352E+00,+0,+0
+9.823472581E+02,-5.946837969E+00,+0,+0
+9.828885191E+02,-6.337800509E+00,+0,+0
+9.834463636E+02,-6.766913151E+00,+0,+0
+9.840003870E+02,-7.204209677E+00,+0,+0
+9.845547352E+02,-7.648071666E+00,+0,+0
+9.851442686E+02,-8.132019304E+00,+0,+0
+9.857150437E+02,-8.628130222E+00,+0,+0
+9.862916315E+02,-9.145742192E+00,+0,+0
+9.869052508E+02,-9.693298698E+00,+0,+0
+9.874942502E+02,-1.024980168E+01,+0,+0
+9.881079770E+02,-1.086234419E+01,+0,+0
+9.887300493E+02,-1.146132743E+01,+0,+0
+9.893275759E+02,-1.210447079E+01,+0,+0
+9.899768192E+02,-1.275454651E+01,+0,+0
+9.906081348E+02,-1.342971460E+01,+0,+0
+9.912348788E+02,-1.414698641E+01,+0,+0
+9.918690951E+02,-1.486987314E+01,+0,+0
