+4.725551982E+02,-9.351569844E-02,+0,+0
+4.723766516E+02,-5.072044621E-03,+0,+0
+4.723975513E+02,-7.369927970E-03,+0,+0
+4.724088589E+02,-3.710542633E-02,+0,+0
+4.724343642E+02,-6.034927430E-02,+0,+0
+4.724846359E+02,-8.052606554E-02,+0,+0
+4.725236626E+02,-9.196282638E-02,+0,+0
+4.725635514E+02,-1.087610173E-01,+0,+0
+4.726225858E+02,-1.288919847E-01,+0,+0
+4.726847747E+02,-1.441371874E-01,+0,+0
+4.727613646E+02,-1.623974351E-01,+0,+0
+4.728425366E+02,-1.789712718E-01,+0,+0
+4.729333543E+02,-2.022980426E-01,+0,+0
+4.730382688E+02,-2.222978772E-01,+0,+0
+4.731461375E+02,-2.476073276E-01,+0,+0
+4.732684042E+02,-2.778071964E-01,+0,+0
+4.733934229E+02,-3.068083883E-01,+0,+0
+4.735335743E+02,-3.423002683E-01,+0,+0
+4.736849790E+02,-3.791300989E-01,+0,+0
+4.738374671E+02,-4.206653495E-01,+0,+0
+4.740098913E+02,-4.700615930E-01,+0,+0
+4.741863548E+02,-5.192503574E-01,+0,+0
+4.743696093E+02,-5.767120546E-01,+0,+0
+4.745644563E+02,-6.455064274E-01,+0,+0
+4.747684459E+02,-7.202174924E-01,+0,+0
+4.749752464E+02,-7.982669206E-01,+0,+0
+4.751956314E+02,-8.841713673E-01,+0,+0
+4.754229579E+02,-9.866789798E-01,+0,+0
+4.756506601E+02,-1.088279119E+00,+0,+0
+4.758924715E+02,-1.204925882E+00,+0,+0
+4.761414320E+02,-1.325168856E+00,+0,+0
+4.763930393E+02,-1.460296775E+00,+0,+0
+4.766441537E+02,-1.597227733E+00,+0,+0
+4.769053455E+02,-1.763020727E+00,+0,+0
+4.771699683E+02,-1.921445320E+00,+0,+0
+4.774524927E+02,-2.082103748E+00,+0,+0
+4.777160683E+02,-2.265905932E+00,+0,+0
+4.779980745E+02,-2.454402835E+00,+0,+0
+4.782860777E+02,-2.656134046E+00,+0,+0
+4.785699089E+02,-2.867673909E+00,+0,+0
+4.788635512E+02,-3.091320907E+00,+0,+0
+4.791539771E+02,-3.312465470E+00,+0,+0
+4.794491937E+02,-3.566544183E+00,+0,+0
+4.797594977E+02,-3.816369500E+00,+0,+0
+4.800570988E+02,-4.078150786E+00,+0,+0
+4.803564755E+02,-4.350910117E+00,+0,+0
+4.806755555E+02,-4.636939391E+00,+0,+0
+4.809984095E+02,-4.936504566E+00,+0,+0
+4.813067113E+02,-5.251071558E+00,+0,+0
+4.816264606E+02,-5.576080725E+00,+0,+0
+1.002437462E+03,-1.862418825E-01,+0,+0
+1.002109085E+03,-4.877914528E-02,+0,+0
+1.002142109E+03,-8.292868654E-02,+0,+0
+1.002158135E+03,-1.771082557E-01,+0,+0
+1.002234507E+03,-2.607545128E-01,+0,+0
+1.002305386E+03,-3.219267622E-01,+0,+0
+1.002397827E+03,-3.796867669E-01,+0,+0
+1.002505592E+03,-4.516322844E-01,+0,+0
+1.002615809E+03,-5.239241300E-01,+0,+0
+1.002755671E+03,-5.986377858E-01,+0,+0
+1.002902995E+03,-6.632406323E-01,+0,+0
+1.003081070E+03,-7.329884667E-01,+0,+0
+1.003276836E+03,-8.169593243E-01,+0,+0
+1.003495119E+03,-8.826248923E-01,+0,+0
+1.003716178E+03,-9.716480315E-01,+0,+0
